category_large,data_id,name,price
DAIRY_PRODUCT,826,덴마크드링킹요구르트사과,1000
DAIRY_PRODUCT,827,덴마크드링킹요구르트청포도,1000
DAIRY_PRODUCT,828,덴마크대니쉬우유450ML,1000
DAIRY_PRODUCT,829,덴마크드링킹요구르트(플레인)310ML,1000
QUASI_DRUG,830,동일제약 아트릭스 에스오에스핸드세니타이저60G,1000
QUASI_DRUG,831,동화약품생생톤18ML,1000
QUASI_DRUG,832,듀오스킨투스킨,1000
QUASI_DRUG,833,드림리더)썬라이프비타민C1000(레몬/라임맛),1000
ALCOHOL,834,디아지오코리아길비스 보드카 블루750ml,1000
ALCOHOL,835,디아지오코리아)스미노프아이스그린애플향275ML,1000
ALCOHOL,836,"디아지오코리아)조니워커""레드레이블""200ML",1000
ALCOHOL,837,디아지오코리아 홉하우스13라거 500ML,1000
ALCOHOL,838,디아지오코리아)스미노프™그린애플향보드카(플라스틱병),1000
NOODLE,839,디파이브컴퍼니 라황샹중경식마라탕면115G,1000
NOODLE,840,디파이브컴퍼니 사천식탄탄면120G,1000
ALCOHOL,841,라사그라코리아)머피스아이리쉬스타우트,1000
ALCOHOL,842,레페브라운(캔),1000
QUASI_DRUG,843,롯데)초이스엘어린이밴드,1000
ALCOHOL,844,롯데 진한처럼 360ML,1000
ALCOHOL,845,롯데미림알콜14%,1000
ALCOHOL,846,순하리소다톡바나나355ML,1000
ALCOHOL,847,롯데처음처럼PET400ML,1000
ALCOHOL,848,롯데설중매소다톡330ML,1000
ALCOHOL,849,롯데설중매골드360ML,1000
ALCOHOL,850,롯데클라우드클래식500ML,1000
ALCOHOL,851,롯데처음처럼플렉스,1000
ALCOHOL,852,롯데설중매스파클링300ML,1000
ALCOHOL,853,롯데)진한처음처럼1.8L,1000
ALCOHOL,854,롯데부드러운처음처럼360ML(PET),1000
ALCOHOL,855,롯데부드러운처음처럼1.8L,1000
ALCOHOL,856,롯데클라우드(캔)355ML,1000
ALCOHOL,857,롯데클라우드(캔)500ML,1000
ALCOHOL,858,롯데부드러운처음처럼360ML(병),1000
ALCOHOL,859,롯데주류스펠세이세코,1000
ALCOHOL,860,롯데)백화수복,1000
ALCOHOL,861,롯데)부드러운처음처럼PET1L,1000
ALCOHOL,862,(신)롯데처음처럼순하리복숭아360ML,1000
ALCOHOL,863,(신)롯데처음처럼순한360ML,1000
ALCOHOL,864,(신)롯데청하300ML,1000
DAIRY_PRODUCT,865,롯데가나초콜릿밀크,1000
ALCOHOL,866,롯데)밀러(캔)473ML,1000
ALCOHOL,867,처음처럼포켓200ML,1000
ALCOHOL,868,롯데칠성순하리유자360ML,1000
ALCOHOL,869,롯데순하리소다톡355ML,1000
DAIRY_PRODUCT,870,롯데푸드)파스퇴르바른목장알로에85G,1000
DAIRY_PRODUCT,871,롯데푸드파스퇴르홈버터,1000
DAIRY_PRODUCT,872,롯데푸드파스퇴르쾌변피쉬콜라겐,1000
DAIRY_PRODUCT,873,가나초콜릿밀크300ML,1000
DAIRY_PRODUCT,874,롯데푸드파스퇴르바른목장요구르트100ML,1000
DAIRY_PRODUCT,875,르몽드체다치즈90G,1000
QUASI_DRUG,876,리뉴후래쉬60ML-1118입고,1000
QUASI_DRUG,877,리스테린내추럴시트러스750ML,1000
DAIRY_PRODUCT,878,매일바이오드링킹요커트플레인,1000
DAIRY_PRODUCT,879,매일유업 바이오 달지않은 플레인450G,1000
DAIRY_PRODUCT,880,매일유업)바이오 프로바이오틱 생크림 요거트 유자80G,1000
DAIRY_PRODUCT,881,매일유업)바이오 프로바이오틱 생크림 요거크 플래인80G,1000
DAIRY_PRODUCT,882,매일상하목장유기농우유저지방2%,1000
DAIRY_PRODUCT,883,매일바이오플레인스위트,1000
DAIRY_PRODUCT,884,매일바이오딸기요거트,1000
DAIRY_PRODUCT,885,매일 루어팍가염버터250G,1000
DAIRY_PRODUCT,886,매일 카스텔로까망베르125G,1000
DAIRY_PRODUCT,887,매일피크닉청포도,1000
DAIRY_PRODUCT,888,매일아몬드브리즈뉴트리플러스프로틴,1000
DAIRY_PRODUCT,889,매일썬업그린(과일야채샐러드),1000
DAIRY_PRODUCT,890,매일유업)까망베르자연치즈100G,1000
DAIRY_PRODUCT,891,매일유업)브리자연치즈100G,1000
DAIRY_PRODUCT,892,매일유업)수제고다치즈상하농원100G,1000
DAIRY_PRODUCT,893,매일유업)바이오달지않은플레인요거트900G,1000
DAIRY_PRODUCT,894,매일유업)슬로우밀크저지방180ML,1000
DAIRY_PRODUCT,895,매일바이오드링킹요거트블루베리,1000
DAIRY_PRODUCT,896,매일유업)알라무엽버터400G,1000
DAIRY_PRODUCT,897,매일유업)루어팍 무염버터250G,1000
DAIRY_PRODUCT,898,매일유업)아리아크림치즈-유크림120G,1000
DAIRY_PRODUCT,899,매일유업)아리아네츄럴크림치즈150G,1000
DAIRY_PRODUCT,900,매일유업)상하치즈체다슬라이스500G,1000
